obs_id,Month,number_of_fixations,value,SiteId
262,2015-04,30,4640242.87073972,262
262,2015-05,31,4574210.571934719,262
262,2015-06,30,4351657.462356678,262
262,2015-07,31,4394487.67838809,262
262,2015-08,31,4508274.717886715,262
262,2015-09,30,5353834.353779385,262
262,2015-10,31,4987750.46729625,262
262,2015-11,30,4549585.454254712,262
262,2015-12,17,4804927.029149145,262
263,2013-05,423,42883.57436079611,263
263,2013-06,541,42448.04636761299,263
264,2013-05,422,27729.558980050933,264
264,2013-06,542,27391.149698095916,264
265,2013-05,11,710580.6361144261,265
265,2013-06,30,713888.6438376716,265
265,2013-07,31,793396.3415877589,265
265,2013-08,31,767449.2649036183,265
265,2013-09,30,643918.2726285068,265
265,2013-10,31,434520.6502748235,265
265,2013-11,30,376651.3738463762,265
265,2013-12,31,382152.94901718246,265
265,2014-01,31,295770.1302123077,265
265,2014-02,28,313589.50419587723,265
265,2014-03,31,274659.0938021087,265
265,2014-04,30,331250.6717749276,265
265,2014-05,15,437317.2714880465,265
265,2014-07,17,754186.7608650767,265
265,2014-08,31,717419.9122830544,265
265,2014-09,30,633057.2086199276,265
265,2014-10,12,487392.10298188846,265
265,2014-12,20,354302.02002962783,265
265,2015-01,31,384230.0094019203,265
265,2015-02,28,393268.8836884192,265
265,2015-03,31,306302.84747533675,265
265,2015-04,30,285060.81328273745,265
265,2015-05,31,465580.34397819417,265
265,2015-06,30,578428.8444783178,265
265,2015-07,31,743528.3748259541,265
265,2015-08,31,622713.497547603,265
265,2015-09,29,475400.534236201,265
265,2015-10,31,302845.96765261446,265
265,2015-11,30,187478.63814903388,265
265,2015-12,6,172307.32329777518,265
265,2016-02,25,201125.51261973486,265
265,2016-03,30,187157.34182966218,265
265,2016-04,27,277763.14600909787,265
265,2016-05,4,88876.62241982552,265
266,2014-11,168,7032.766620352464,266
266,2014-12,744,6582.288178972551,266
266,2015-01,52,932.6591349881514,266
267,2015-11,296,18508.99068092594,267
267,2015-12,659,21920.604226798514,267
267,2016-01,626,21009.404377471932,267
267,2016-02,498,17495.972605105922,267
267,2016-03,736,16618.951472431483,267
267,2016-04,519,14726.556876297913,267
267,2016-05,544,14595.73498053781,267
267,2016-06,713,20467.77537611096,267
267,2016-07,548,24525.991664901572,267
267,2016-08,587,24389.69958028751,267
267,2016-09,673,19277.347895052022,267
267,2016-10,542,14950.808378480544,267
267,2016-11,691,19014.15723071873,267
267,2016-12,579,24742.77535393527,267
267,2017-01,551,23396.96400029447,267
267,2017-02,672,20563.498745503315,267
267,2017-03,551,16070.962430853668,267
267,2017-04,537,13981.54212337872,267
267,2017-05,735,15005.013729005523,267
267,2017-06,528,20254.794632439494,267
267,2017-07,665,25411.820710251828,267
267,2017-08,631,25668.915303690275,267
267,2017-09,333,20834.31081280788,267
268,2013-05,64,11973.97157554239,268
268,2013-06,720,11743.321943283921,268
268,2013-07,552,14328.853116459537,268
268,2013-08,592,14422.636708946939,268
268,2013-09,680,12068.105753817277,268
268,2013-10,552,6989.100785306809,268
268,2013-11,696,5054.511685077781,268
268,2013-12,309,845.987446216613,268
268,2014-01,552,1839.4166315240209,268
268,2014-02,672,2557.061264230616,268
268,2014-03,550,2167.725250481391,268
268,2014-04,540,3291.807859216395,268
268,2014-05,732,6959.579336182565,268
268,2014-06,528,11132.1832825913,268
268,2014-07,668,16036.09359997163,268
268,2014-08,628,17134.56199903697,268
268,2014-09,526,14190.983586918142,268
268,2014-10,744,7957.996053572332,268
268,2014-11,528,3614.4971665737844,268
268,2014-12,548,3760.6186211081163,268
268,2015-01,744,3476.033731497976,268
268,2015-02,480,2041.1463700374036,268
268,2015-03,614,1064.5650671687188,268
268,2015-04,656,2669.1675142535732,268
268,2015-05,552,7149.324797384307,268
268,2015-06,720,12182.20222994497,268
268,2015-07,552,20641.167544394833,268
268,2015-08,552,18737.34845326183,268
268,2015-09,716,17296.989560938047,268
268,2015-10,540,8423.389380988165,268
268,2015-11,522,4384.741523131286,268
268,2015-12,732,3650.789806996348,268
268,2016-01,546,5223.158191503185,268
268,2016-02,610,1728.2500543872848,268
268,2016-03,614,1828.5765616495469,268
268,2016-04,475,1309.2238073082062,268
268,2016-05,730,3696.47948680271,268
268,2016-06,517,15737.242221728222,268
268,2016-07,545,18446.727687914547,268
268,2016-08,735,17280.744359900833,268
268,2016-09,522,10730.09359542298,268
268,2016-10,433,6354.764775148537,268
268,2016-11,704,3380.9227075334525,268
268,2016-12,552,5570.894228775254,268
268,2017-01,672,5769.104257924809,268
268,2017-02,552,2410.2527629898773,268
268,2017-03,552,495.62649461999206,268
268,2017-04,720,560.0122251887611,268
268,2017-05,552,4669.970235307858,268
268,2017-06,528,9273.77464771266,268
268,2017-07,744,17542.612613904283,268
268,2017-08,552,18274.473291430946,268
268,2017-09,620,12926.219600333152,268
268,2017-10,652,6566.00516447739,268
268,2017-11,312,3528.8830709753497,268
269,2013-05,155,11035.554987795018,269
269,2013-06,2496,8388.473153971507,269
269,2013-07,2400,10689.17020675804,269
269,2013-08,2592,9528.631812028638,269
269,2013-09,2304,7725.3157594124605,269
269,2013-10,2585,5300.021679225352,269
269,2013-11,2311,3935.419888633044,269
269,2013-12,2509,2462.4525731613485,269
269,2014-01,2483,2738.831894387867,269
269,2014-02,2304,3003.126828714096,269
269,2014-03,2396,3283.5040837833253,269
269,2014-04,2453,4341.736029348958,269
269,2014-05,2443,6757.931160167093,269
269,2014-06,2377,8310.78625626028,269
269,2014-07,2519,10004.533676304678,269
269,2014-08,2400,8966.807700382864,269
269,2014-09,2496,7864.140689413569,269
269,2014-10,2400,5401.786543787546,269
269,2014-11,2496,4024.1836643656434,269
269,2014-12,2400,3121.360397327697,269
269,2015-01,2592,2480.066023768541,269
269,2015-02,2112,2619.2505416785934,269
269,2015-03,2584,2905.3380760552436,269
269,2015-04,2300,3723.2532008461226,269
269,2015-05,2592,6612.672680315368,269
269,2015-06,2304,8513.076485003037,269
269,2015-07,2592,11064.8535193215,269
269,2015-08,2400,10349.883055200777,269
269,2015-09,2421,9140.793748337423,269
269,2015-10,2439,6431.102235676254,269
269,2015-11,2337,4478.933484040475,269
269,2015-12,2519,3060.597969728543,269
269,2016-01,2384,2592.952039793522,269
269,2016-02,2376,3709.168946002937,269
269,2016-03,2388,3671.4928773892148,269
269,2016-04,2388,6050.893776164954,269
269,2016-05,2372,6410.150099086838,269
269,2016-06,2476,8627.96206974847,269
269,2016-07,2384,9506.179249034427,269
269,2016-08,2577,9691.860372130885,269
269,2016-09,2284,7332.012025698283,269
269,2016-10,2038,4291.6747518010925,269
269,2016-11,2331,3579.886097933553,269
269,2016-12,2489,5656.358689596698,269
269,2017-01,2503,6533.032028689479,269
269,2017-02,2304,4054.5671351264414,269
269,2017-03,2400,3009.543435017633,269
269,2017-04,2433,2490.116409991374,269
269,2017-05,2463,4540.922921701955,269
269,2017-06,2357,7575.8813775415865,269
269,2017-07,2539,9204.954082607806,269
269,2017-08,2400,9086.330973706563,269
269,2017-09,2496,7188.04862464585,269
269,2017-10,277,2570.217619205867,269
270,2015-09,1404,37885.56863389345,270
270,2015-10,2405,29690.159229171386,270
270,2015-11,2428,28844.76279560087,270
270,2015-12,2375,26968.322788817015,270
270,2016-01,2577,23625.497573665572,270
270,2016-02,2184,23114.66395094744,270
270,2016-03,2378,17616.75263265631,270
270,2016-04,2029,21533.162244921845,270
270,2016-05,2340,23980.130684898253,270
270,2016-06,2035,30424.21171189263,270
270,2016-07,2563,32536.39631863512,270
270,2016-08,2353,30766.11443978002,270
270,2016-09,2429,24367.034089749057,270
270,2016-10,2074,18933.82689939143,270
270,2016-11,2484,19587.031794305727,270
270,2016-12,2412,22306.840623052743,270
270,2017-01,2402,20377.613071975968,270
270,2017-02,2293,17962.92948330761,270
270,2017-03,2520,15864.381846194197,270
270,2017-04,2372,15676.789059196817,270
270,2017-05,2448,19754.512198813176,270
270,2017-06,2448,25864.410916202676,270
270,2017-07,2400,27369.38418785385,270
270,2017-08,2592,25846.093555386076,270
270,2017-09,2304,24060.530217043073,270
270,2017-10,2592,17473.699370632494,270
270,2017-11,1160,16001.089504375068,270
271,2013-07,1928,1076.5140165763596,271
271,2013-08,2418,965.6528315435836,271
271,2013-09,2402,903.081185138183,271
271,2013-10,2494,821.648514628224,271
271,2013-11,2326,810.0366781138067,271
271,2013-12,2570,868.4001282222591,271
271,2014-01,2400,751.2329183338594,271
271,2014-02,2304,866.8067108019162,271
271,2014-03,2400,696.5945498897449,271
271,2014-04,2496,770.3508521788116,271
271,2014-05,2400,803.6298935494385,271
271,2014-06,2496,906.7960473724844,271
271,2014-07,2400,949.9132557646429,271
271,2014-08,2592,894.5493227999842,271
271,2014-09,2304,944.974955721665,271
271,2014-10,2592,788.0717497437711,271
271,2014-11,2304,742.6365962570829,271
271,2014-12,2554,952.0809128717369,271
271,2015-01,2436,918.956893730339,271
271,2015-02,2304,885.7486534397807,271
271,2015-03,2392,873.2685734771553,271
271,2015-04,2496,835.0756921774557,271
271,2015-05,2388,824.4602166031833,271
271,2015-06,2422,1105.3401648244796,271
271,2015-07,2474,1138.4491411007896,271
271,2015-08,2400,1073.7429154095555,271
271,2015-09,2484,1216.9540439571979,271
271,2015-10,2372,1152.4618465624033,271
271,2015-11,2484,978.7412385388934,271
271,2015-12,2376,876.7552721499848,271
271,2016-01,2576,809.455566812825,271
271,2016-02,2192,569.6686631958306,271
271,2016-03,2569,505.59404150676056,271
271,2016-04,2124,536.5660498120315,271
271,2016-05,2564,501.8452030405113,271
271,2016-06,2277,767.8411782876383,271
271,2016-07,2538,774.795895912657,271
271,2016-08,2422,754.2153253565876,271
271,2016-09,2370,680.4964561031047,271
271,2016-10,2048,546.9375606971917,271
271,2016-11,2306,519.803722230871,271
271,2016-12,2590,724.4413951385942,271
271,2017-01,2400,754.1316468379879,271
271,2017-02,2293,691.8244761465653,271
271,2017-03,2396,601.7754271290872,271
271,2017-04,2496,508.9359062183542,271
271,2017-05,2400,522.501455747331,271
271,2017-06,2496,673.1571677064533,271
271,2017-07,2400,763.4428235282478,271
271,2017-08,2592,769.5902954514255,271
271,2017-09,2304,732.4392075520445,271
271,2017-10,1646,570.3233153262203,271
272,2015-09,15,299011.67954846594,272
272,2015-10,30,253469.36318506693,272
272,2015-11,30,245765.71046160677,272
272,2015-12,31,227176.57839656272,272
272,2016-01,31,179552.22221068927,272
272,2016-02,29,212901.7124890528,272
272,2016-03,30,125228.8954812353,272
272,2016-04,27,98269.75674837209,272
272,2016-05,31,111458.0396865409,272
272,2016-06,29,181011.67952673728,272
272,2016-07,31,209433.75491062616,272
272,2016-08,31,209324.9766021176,272
272,2016-09,8,177805.68848768403,272
273,2014-07,418,56499.051630411304,273
273,2014-08,552,56904.57361951612,273
273,2014-09,720,46610.26104543171,273
273,2014-10,552,40853.707807865605,273
273,2014-11,648,46472.84998642414,273
273,2014-12,622,55425.82693988066,273
273,2015-01,552,48905.992388822546,273
273,2015-02,672,50785.06547712968,273
273,2015-03,550,42932.086110895485,273
273,2015-04,528,38554.72937484934,273
273,2015-05,744,33702.72125099997,273
273,2015-06,528,37075.44043707501,273
273,2015-07,622,57349.84906075648,273
273,2015-08,674,48957.264186980006,273
273,2015-09,523,47706.15823432432,273
273,2015-10,715,35817.220968536276,273
273,2015-11,534,44928.959155274686,273
273,2015-12,544,57291.153953959314,273
273,2016-01,736,51997.52758857616,273
273,2016-02,496,43494.94968459875,273
273,2016-03,542,40808.84103242362,273
273,2016-04,639,28704.966087451645,273
273,2016-05,535,25429.997639727055,273
273,2016-06,637,31943.544687972444,273
273,2016-07,614,46368.009325543615,273
273,2016-08,548,42341.84853876621,273
273,2016-09,707,25572.240460918718,273
273,2016-10,421,27757.31794756224,273
273,2016-11,505,42493.625446675105,273
273,2016-12,743,51778.03408574051,273
273,2017-01,552,47727.09124455918,273
273,2017-02,549,45745.45345244382,273
273,2017-03,672,36559.899029893786,273
273,2017-04,528,30629.560696588305,273
273,2017-05,726,23118.322066765966,273
273,2017-06,546,36403.399593362956,273
273,2017-07,552,42946.572364888896,273
273,2017-08,744,46208.73730439733,273
273,2017-09,86,30581.971639123534,273
274,2013-08,30,380798.76497177716,274
274,2013-09,30,292078.1784950315,274
274,2013-10,31,146130.85329838214,274
274,2013-11,30,90817.1613698194,274
274,2013-12,31,84778.77672228267,274
274,2014-01,31,89240.20448245342,274
274,2014-02,28,88916.70470673339,274
274,2014-03,31,62101.15803313788,274
274,2014-04,30,68958.42683647678,274
274,2014-05,31,157203.57506153916,274
274,2014-06,30,312536.82282402326,274
274,2014-07,22,467619.84775200597,274
274,2014-09,5,103803.345579344,274
274,2014-10,31,101202.64731551259,274
274,2014-11,30,38840.88944114106,274
274,2014-12,22,47399.04446796499,274
274,2015-02,6,107153.18600772426,274
274,2015-03,31,110824.67779704595,274
274,2015-04,30,78795.17103195177,274
274,2015-05,31,189006.10683631792,274
274,2015-06,30,243650.11288709118,274
274,2015-07,31,418893.9638258346,274
274,2015-08,31,377110.46103045356,274
274,2015-09,30,332749.1204507963,274
274,2015-10,31,145629.85226255548,274
274,2015-11,30,82604.98296970525,274
274,2015-12,31,104054.80593222036,274
274,2016-01,31,107355.98190760368,274
274,2016-02,17,91516.78759982393,274
274,2016-04,13,138018.44935352338,274
274,2016-05,31,149673.7107952237,274
274,2016-06,30,257307.8588911706,274
274,2016-07,16,386804.58906402986,274
275,2014-01,3,1608542.5212936243,275
275,2014-02,28,1592705.3845835659,275
275,2014-03,31,1749461.7807629101,275
275,2014-04,30,1865881.4791866755,275
275,2014-05,31,2189319.8485714677,275
275,2014-06,30,2676974.8907460715,275
275,2014-07,31,3171177.371370573,275
275,2014-08,31,2912651.9849942606,275
275,2014-09,30,3014694.5655139224,275
275,2014-10,31,3412580.0122865653,275
275,2014-11,30,2325895.3096686467,275
275,2014-12,31,1633068.9697278636,275
275,2015-01,23,1435451.134332119,275
275,2015-03,7,1270129.3606312585,275
275,2015-04,30,1559172.7035527981,275
275,2015-05,31,1772124.8852526997,275
275,2015-06,22,2035217.727999821,275
275,2015-08,10,2221958.401830543,275
275,2015-09,29,2253096.2554752957,275
275,2015-10,30,1763009.9252417614,275
275,2015-11,30,1651615.957834034,275
275,2015-12,31,1623511.266544479,275
275,2016-01,31,1452717.6779838419,275
275,2016-02,29,1829949.419971608,275
275,2016-03,31,1731052.7522075507,275
275,2016-04,26,1986302.397427708,275
275,2016-05,31,1928460.55900672,275
275,2016-06,30,2373215.1406740258,275
275,2016-07,31,2333811.49285865,275
275,2016-08,15,2212012.819620552,275
275,2016-10,12,1448285.7874839865,275
275,2016-11,29,1667850.265328427,275
275,2016-12,31,1608269.3059015798,275
275,2017-01,12,1301497.3873212158,275
276,2014-03,1628,5527.282317504806,276
276,2014-04,2304,5539.876074824703,276
276,2014-05,2592,7193.2139008093445,276
276,2014-06,2283,7943.791236196521,276
276,2014-07,2576,9179.246345780968,276
276,2014-08,2400,8470.020995569605,276
276,2014-09,2496,7809.953298470198,276
276,2014-10,2400,6305.592268361844,276
276,2014-11,2471,5250.523551875873,276
276,2014-12,2374,6864.723703533284,276
276,2015-01,2410,6002.219979037092,276
276,2015-02,2292,6181.618903692541,276
276,2015-03,2502,5677.213360813196,276
276,2015-04,2343,6818.581332392641,276
276,2015-05,2418,7467.340860382273,276
276,2015-06,2444,7885.276810556815,276
276,2015-07,2400,9324.70984148328,276
276,2015-08,2587,8458.866172389042,276
276,2015-09,2225,7461.655283973446,276
276,2015-10,2551,6771.908576672131,276
276,2015-11,2294,6682.373980959084,276
276,2015-12,2538,6728.907276602857,276
276,2016-01,351,6038.57618468784,276
276,2016-02,2380,5521.75983786052,276
276,2016-03,2376,4316.150650871492,276
276,2016-04,2305,5109.047231933872,276
276,2016-05,2351,5192.594451364746,276
276,2016-06,2458,7211.894541884766,276
276,2016-07,2384,7310.336050460428,276
276,2016-08,2402,7537.022026943843,276
276,2016-09,2464,6639.247565200403,276
276,2016-10,2014,4683.703478407947,276
276,2016-11,2496,5013.322390058236,276
276,2016-12,2356,5891.977031416701,276
276,2017-01,2373,5825.979217118135,276
276,2017-02,1892,4710.47223385014,276
276,2017-03,2565,4267.464210322596,276
276,2017-04,2304,4309.007954077297,276
276,2017-05,2592,5266.649598983228,276
276,2017-06,2304,6412.31363205476,276
276,2017-07,2592,7463.180787878698,276
276,2017-08,2400,8038.928984774441,276
276,2017-09,2496,5995.1746650872365,276
276,2017-10,1976,4798.670414799149,276
277,2014-06,96,22929.02756348328,277
277,2014-07,744,24339.516793982268,277
277,2014-08,552,22085.612947975034,277
277,2014-09,536,22215.234529712234,277
277,2014-10,736,20092.043599767247,277
277,2014-11,525,18462.9300023286,277
277,2014-12,664,17942.090796510845,277
277,2015-01,620,17878.621984681587,277
277,2015-02,474,17179.882562727118,277
277,2015-03,741,16218.17598037446,277
277,2015-04,518,18897.53146583626,277
277,2015-05,552,21483.403929564658,277
277,2015-06,720,23612.365077393195,277
277,2015-07,552,26589.313599042234,277
277,2015-08,612,24316.94546274869,277
277,2015-09,652,25554.442565008805,277
277,2015-10,543,22032.494633268547,277
277,2015-11,704,19172.950047571696,277
277,2015-12,548,18819.990672364787,277
277,2016-01,548,16985.36016442729,277
277,2016-02,685,18703.640194689666,277
277,2016-03,543,17924.297835330515,277
277,2016-04,484,21173.839606314523,277
277,2016-05,714,20916.980811716818,277
277,2016-06,512,24520.243250565985,277
277,2016-07,655,26726.748991614666,277
277,2016-08,548,25359.949694259187,277
277,2016-09,522,24794.315435620083,277
277,2016-10,611,20214.01732925974,277
277,2016-11,528,11287.09856981153,277
277,2016-12,551,12746.73678308003,277
277,2017-01,517,11190.412609121999,277
277,2017-02,480,10261.475700922514,277
277,2017-03,611,9534.656831296315,277
277,2017-04,660,8834.13691365066,277
277,2017-05,552,11857.076607776386,277
277,2017-06,716,14285.25288745994,277
277,2017-07,556,16163.654413109665,277
277,2017-08,552,16302.33690982063,277
277,2017-09,720,14112.878324949806,277
277,2017-10,552,9772.189206760027,277
277,2017-11,512,8477.050962195788,277
278,2013-05,325,54657.64951069422,278
278,2013-06,639,50660.56367307765,278
279,2013-05,8,412033.48996390484,279
279,2013-06,30,420738.4101321561,279
279,2013-07,31,529616.6305372316,279
279,2013-08,31,526793.8979239634,279
279,2013-09,30,438511.9788756889,279
279,2013-10,31,258349.81970313896,279
279,2013-11,30,197811.2560633543,279
279,2013-12,31,101831.27701338625,279
279,2014-01,31,88564.90177632467,279
279,2014-02,28,99031.9474141187,279
279,2014-03,31,103269.35406053667,279
279,2014-04,30,198358.94363394016,279
279,2014-05,18,288302.9225724039,279
279,2014-07,14,655551.3096706892,279
279,2014-08,31,590016.5411459493,279
279,2014-09,30,472363.10172997334,279
279,2014-10,15,321183.0194079202,279
279,2014-12,17,107793.98043641503,279
279,2015-01,31,152370.76649345423,279
279,2015-02,28,136326.17063495243,279
279,2015-03,31,74350.86588868836,279
279,2015-04,30,120980.69153835048,279
279,2015-05,31,275097.7318978153,279
279,2015-06,30,335204.44247893034,279
279,2015-07,31,480598.8056117361,279
279,2015-08,31,535248.7744744784,279
279,2015-09,30,474229.0609660392,279
279,2015-10,31,252587.86397886692,279
279,2015-11,30,152452.04814663815,279
279,2015-12,9,106633.46606104309,279
279,2016-02,22,101739.57537554344,279
279,2016-03,31,101616.16493180915,279
279,2016-04,27,117571.70593912726,279
279,2016-05,7,78389.17351512906,279
280,2015-09,1420,4662.504930882058,280
280,2015-10,2407,3436.816816533813,280
280,2015-11,2440,2689.6669997526474,280
280,2015-12,2375,2727.9980203486234,280
280,2016-01,2563,2973.6819999413747,280
280,2016-02,2182,3210.7199971530695,280
280,2016-03,2560,2942.7811630151546,280
280,2016-04,2141,2555.8566413146327,280
280,2016-05,2567,2267.3070852420087,280
280,2016-06,2275,3689.087137248738,280
280,2016-07,2569,4217.312104067458,280
280,2016-08,2390,4656.582273579994,280
280,2016-09,2471,3501.429846440661,280
280,2016-10,2074,2595.7636857439657,280
280,2016-11,2472,3376.6975899893478,280
280,2016-12,2424,4170.823881193497,280
280,2017-01,2400,4054.651341194578,280
280,2017-02,2304,3894.264941493388,280
280,2017-03,2508,2999.944325209136,280
280,2017-04,2384,2428.7613170276645,280
280,2017-05,2436,2592.606533992607,280
280,2017-06,2460,3661.8695291982563,280
280,2017-07,2400,3873.555345608788,280
280,2017-08,2592,4157.533057811321,280
280,2017-09,2304,3907.224757234916,280
280,2017-10,2592,2709.6316038569803,280
280,2017-11,1148,2900.441314130414,280
281,2013-05,86,19321.36666679187,281
281,2013-06,720,15502.31639727992,281
281,2013-07,397,16851.860858864562,281
281,2013-08,570,16707.196725983467,281
281,2013-09,702,16481.085650619625,281
281,2013-10,552,15383.968052259774,281
281,2013-11,674,16539.774723156464,281
281,2013-12,598,15663.344202251095,281
281,2014-01,552,14143.717362921665,281
281,2014-02,672,16020.083419825383,281
281,2014-03,551,14114.766946609841,281
281,2014-04,528,15612.72488532106,281
281,2014-05,744,16237.544646360966,281
281,2014-06,528,15372.83576759138,281
281,2014-07,646,15421.744521303546,281
281,2014-08,650,13755.001952380902,281
281,2014-09,528,15221.561494522026,281
281,2014-10,744,14646.78902127427,281
281,2014-11,528,14400.08402108725,281
281,2014-12,552,16010.223455531712,281
281,2015-01,744,13536.585204837173,281
281,2015-02,466,13650.425597242658,281
281,2015-03,593,13348.369492526244,281
281,2015-04,678,14273.624092019869,281
281,2015-05,552,14333.077392366826,281
281,2015-06,698,14880.489760342087,281
281,2015-07,573,14985.512331544953,281
281,2015-08,552,13101.603749414258,281
281,2015-09,716,14437.860048231174,281
281,2015-10,546,14806.345273731464,281
281,2015-11,526,14458.09523268802,281
281,2015-12,738,15312.647441281937,281
281,2016-01,547,13057.495505053099,281
281,2016-02,593,15018.169757471918,281
281,2016-03,641,10287.258330853363,281
281,2016-04,473,11209.216133135962,281
281,2016-05,738,9051.502938832798,281
281,2016-06,524,9925.718070098967,281
281,2016-07,547,8740.273816533272,281
281,2016-08,741,9142.317248432297,281
281,2016-09,524,9679.672786836722,281
281,2016-10,423,10008.724692632446,281
281,2016-11,720,10275.036283338153,281
281,2016-12,552,10148.678944341496,281
281,2017-01,523,9563.929286829549,281
281,2017-02,574,9616.375750233914,281
281,2017-03,551,9645.662070811237,281
281,2017-04,720,9121.157718102697,281
281,2017-05,552,9153.81928370981,281
281,2017-06,528,9499.953353057987,281
281,2017-07,744,9261.578073899629,281
281,2017-08,552,9494.383104988505,281
281,2017-09,598,9075.136843070906,281
281,2017-10,674,9041.212285109825,281
281,2017-11,290,9727.490877850189,281
282,2013-05,2,1548668.0326693663,282
282,2013-06,30,1275342.3378144933,282
282,2013-07,31,1694277.152214152,282
282,2013-08,31,1784334.7487517432,282
282,2013-09,30,1350907.7286186048,282
282,2013-10,31,493937.85624426435,282
282,2013-11,5,233264.0269722507,282
282,2013-12,31,396832.8453106156,282
282,2014-01,31,204973.31556447633,282
282,2014-02,28,226671.64947191268,282
282,2014-03,31,206520.40148206658,282
282,2014-04,30,118562.50949892665,282
282,2014-05,24,479980.5399100697,282
282,2014-07,8,1752528.1374030004,282
282,2014-08,31,1590588.4563702187,282
282,2014-09,30,1237471.1979076085,282
282,2014-10,21,738857.9659453256,282
282,2014-12,11,416995.71431555186,282
282,2015-01,31,388316.47771865886,282
282,2015-02,27,429063.285073308,282
282,2015-03,31,270417.48422835494,282
282,2015-04,30,281478.896140453,282
282,2015-05,31,706951.9566127929,282
282,2015-06,30,1037353.3487260625,282
282,2015-07,31,1544035.1253025748,282
282,2015-08,31,1424777.5310900654,282
282,2015-09,29,1250764.6511210105,282
282,2015-10,31,628525.2730288085,282
282,2015-11,30,343257.47416950663,282
282,2015-12,15,590412.9555756911,282
282,2016-02,16,62245.60815821116,282
282,2016-03,31,250303.5273841269,282
282,2016-04,27,254603.86477247777,282
282,2016-05,10,294106.46068479365,282
283,2015-12,241,122330.42311953976,283
283,2016-01,723,155238.3444931366,283
283,2016-02,525,154550.88269499,283
283,2016-03,552,150428.84318800003,283
283,2016-04,720,151464.1063126716,283
283,2016-05,552,140144.3609175453,283
283,2016-06,543,160104.69109311778,283
283,2016-07,713,212627.90949317545,283
283,2016-08,552,220973.0555264632,283
283,2016-09,647,213501.1823139977,283
283,2016-10,625,143009.4817810178,283
283,2016-11,528,146210.71310386338,283
283,2016-12,742,131171.74914143878,283
283,2017-01,552,146305.83012420632,283
283,2017-02,480,148986.18949200318,283
283,2017-03,743,154593.34398459076,283
283,2017-04,528,149448.24501754856,283
283,2017-05,619,167539.31356463672,283
283,2017-06,653,219809.63936002116,283
283,2017-07,552,200205.65720173475,283
283,2017-08,723,219179.54979229005,283
283,2017-09,549,181033.47285154642,283
283,2017-10,415,179434.4481369447,283
284,2015-10,2545,104130.78296450232,284
284,2015-11,2304,86251.26525323655,284
284,2015-12,863,66002.67566127314,284
284,2016-01,2397,71946.25319015747,284
284,2016-02,2400,83653.881592128,284
284,2016-03,2394,76697.78860396454,284
284,2016-04,2428,87870.40568153882,284
284,2016-05,2400,85579.47914359834,284
284,2016-06,2496,84146.75665971065,284
284,2016-07,2400,100535.1076224494,284
284,2016-08,2559,92745.40351375459,284
284,2016-09,2337,98896.19842416092,284
284,2016-10,2483,88182.54134731794,284
284,2016-11,2413,86313.8550948058,284
284,2016-12,2325,70978.48537294398,284
284,2017-01,2414,68193.2962981944,284
284,2017-02,2235,77801.58740143118,284
284,2017-03,2469,68010.02760858196,284
284,2017-04,2351,79565.04821853235,284
284,2017-05,2545,89451.68502701285,284
284,2017-06,2304,93376.76509459986,284
284,2017-07,2592,86239.65507589454,284
284,2017-08,2400,79406.10989143023,284
284,2017-09,2496,84315.50264156629,284
284,2017-10,2400,80158.06204968682,284
284,2017-11,687,72242.31704809316,284
285,2016-04,637,26865.287697256124,285
285,2016-05,552,25575.820012110453,285
285,2016-06,720,28639.098371663535,285
285,2016-07,552,29884.337191207265,285
285,2016-08,552,27695.300021122654,285
285,2016-09,720,28482.655388722014,285
285,2016-10,552,27938.804398777564,285
285,2016-11,535,29807.386133882894,285
285,2016-12,737,33574.72759276641,285
285,2017-01,552,36387.50734517783,285
285,2017-02,639,36997.94131344231,285
285,2017-03,584,32305.610291427703,285
285,2017-04,528,27253.564027015607,285
285,2017-05,744,27444.98081753943,285
285,2017-06,528,31986.11282042572,285
285,2017-07,552,31091.88932077721,285
285,2017-08,744,31229.052028317245,285
285,2017-09,528,24919.717842787086,285
285,2017-10,611,28852.50199601186,285
286,2014-10,544,25374.219100548555,286
286,2014-11,413,11218.097794321711,286
286,2014-12,38,17013.301390413748,286
286,2015-01,552,15397.858902771617,286
286,2015-02,517,15505.420303210722,286
286,2015-03,706,19061.134122358373,286
286,2015-04,528,15827.89767911611,286
286,2015-05,693,17854.32235507861,286
286,2015-06,579,33148.927530925546,286
286,2015-07,550,39199.36244701534,286
286,2015-08,744,39367.78314401103,286
286,2015-09,528,37918.62803225492,286
286,2015-10,552,14094.79609579684,286
286,2015-11,596,11806.413808080191,286
286,2015-12,552,12429.144879128782,286
286,2016-01,593,12891.580398878805,286
286,2016-02,655,13084.596257119183,286
286,2016-03,546,15133.097006569491,286
286,2016-04,720,14302.432673713767,286
286,2016-05,552,25190.41473207493,286
286,2016-06,528,41797.25899417111,286
286,2016-07,744,42540.92693883509,286
286,2016-08,552,46187.377602508066,286
286,2016-09,528,39815.26410279529,286
286,2016-10,744,31989.325607858802,286
286,2016-11,528,22634.396251331196,286
286,2016-12,636,22068.382883772996,286
286,2017-01,601,24427.161174599405,286
286,2017-02,473,78536.35385953933,286
286,2017-03,743,33715.38221089551,286
286,2017-04,528,20614.278197672258,286
286,2017-05,552,21782.70346182318,286
286,2017-06,720,43151.024122329094,286
286,2017-07,552,53825.99049377252,286
